File Path	chrom://marshall/Chromeleon7/GC6850-F/Users/kellerp/20230310_PKe_PHB_836_Daria.seq/164.smp/GC_1.channel
Channel	GC_1

Injection Information:
Data Vault	Chromeleon7
Injection	Auto 2
Injection Number	27
Position	3
Comment	
Processing Method	PHB
Instrument Method	20230310_PHB_quantification_adapted
Type	Unknown
Status	Finished
Injection Date	3/10/2023
Injection Time	4:00:30 PM
Injection Volume (µl)	1.00
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000530
Time Max. (min)	8.022197
Data Points	9627
Detector	GC
Generating Data System	Chromeleon 7.2.8.10783
Exporting Data System	Chromeleon 7.2.8.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	-3.471615
Signal Max.	65,140.120443
Channel	GC_1
Driver Name	Hp6850
Channel Type	Evaluation
Min. Step (s)	0.05
Max. Step (s)	0.05
Average Step (s)	0.05

Signal Parameter Information:
Signal Info	

Raw Data:
Time (min)	Step (s)	Value (pA)
0.578864	0.05	-3.460938
0.579697	0.05	-3.463802
0.580530	0.05	-3.465104
0.581364	0.05	-3.465625
0.582197	0.05	-3.464714
0.583030	0.05	-3.461589
0.583864	0.05	-3.461849
0.584697	0.05	-3.460286
0.585530	0.05	-3.462240
0.586364	0.05	-3.462370
0.587197	0.05	-3.466536
0.588030	0.05	-3.465885
0.588864	0.05	-3.467057
0.589697	0.05	-3.462109
0.590530	0.05	-3.462760
0.591364	0.05	-3.461328
0.592197	0.05	-3.464844
0.593030	0.05	-3.462891
0.593864	0.05	-3.461198
0.594697	0.05	-3.459115
0.595530	0.05	-3.461589
0.596364	0.05	-3.463281
0.597197	0.05	-3.466927
0.598030	0.05	-3.460156
0.598864	0.05	-3.457292
0.599697	0.05	-3.452344
0.600530	0.05	-3.457031
0.601364	0.05	-3.462240
0.602197	0.05	-3.465625
0.603030	0.05	-3.469922
0.603864	0.05	-3.471615
0.604697	0.05	-3.470052
0.605530	0.05	-3.468620
0.606364	0.05	-3.459635
0.607197	0.05	-3.460547
0.608030	0.05	-3.458464
0.608864	0.05	-3.462240
0.609697	0.05	-3.465495
0.610530	0.05	-3.465234
0.611364	0.05	-3.468229
0.612197	0.05	-3.467839
0.613030	0.05	-3.464844
0.613864	0.05	-3.461328
0.614697	0.05	-3.458073
0.615530	0.05	-3.458073
0.616364	0.05	-3.459375
0.617197	0.05	-3.456380
0.618030	0.05	-3.460417
0.618864	0.05	-3.463021
0.619697	0.05	-3.466016
0.620530	0.05	-3.465234
0.621364	0.05	-3.462240
0.622197	0.05	-3.461849
0.623030	0.05	-3.461979
0.623864	0.05	-3.463802
0.624697	0.05	-3.465234
0.625530	0.05	-3.463542
0.626364	0.05	-3.461719
0.627197	0.05	-3.460417
0.628030	0.05	-3.460547
0.628864	0.05	-3.462500
0.629697	0.05	-3.462240
0.630530	0.05	-3.463672
0.631364	0.05	-3.463281
0.632197	0.05	-3.462630
0.633030	0.05	-3.459635
0.633864	0.05	-3.456380
0.634697	0.05	-3.456771
0.635530	0.05	-3.462109
0.636364	0.05	-3.464714
0.637197	0.05	-3.463151
0.638030	0.05	-3.459245
0.638864	0.05	-3.458464
0.639697	0.05	-3.460938
0.640530	0.05	-3.459635
0.641364	0.05	-3.459245
0.642197	0.05	-3.461068
0.643030	0.05	-3.461198
0.643864	0.05	-3.459115
0.644697	0.05	-3.454688
0.645530	0.05	-3.457292
0.646364	0.05	-3.458464
0.647197	0.05	-3.459115
0.648030	0.05	-3.457682
0.648864	0.05	-3.459375
0.649697	0.05	-3.460026
0.650530	0.05	-3.462370
0.651364	0.05	-3.462891
0.652197	0.05	-3.463932
0.653030	0.05	-3.462760
0.653864	0.05	-3.464193
0.654697	0.05	-3.468099
0.655530	0.05	-3.470964
0.656364	0.05	-3.470052
0.657197	0.05	-3.469141
0.658030	0.05	-3.465885
0.658864	0.05	-3.463151
0.659697	0.05	-3.456771
0.660530	0.05	-3.458724
0.661364	0.05	-3.462370
0.662197	0.05	-3.463281
0.663030	0.05	-3.447917
0.663864	0.05	-3.409896
0.664697	0.05	-3.326953
0.665530	0.05	-3.149089
0.666364	0.05	-2.763021
0.667197	0.05	-1.938021
0.668030	0.05	-0.255859
0.668864	0.05	2.986589
0.669697	0.05	8.831120
0.670530	0.05	18.795182
0.671364	0.05	34.951302
0.672197	0.05	60.049740
0.673030	0.05	97.579948
0.673864	0.05	151.741016
0.674697	0.05	227.404036
0.675530	0.05	329.806250
0.676364	0.05	464.401042
0.677197	0.05	636.362760
0.678030	0.05	850.205208
0.678864	0.05	1,109.161068
0.679697	0.05	1,414.678776
0.680530	0.05	1,765.147396
0.681364	0.05	2,155.866406
0.682197	0.05	2,578.932552
0.683030	0.05	3,022.952865
0.683864	0.05	3,473.403385
0.684697	0.05	3,914.319531
0.685530	0.05	4,329.554167
0.686364	0.05	4,704.318620
0.687197	0.05	5,025.381510
0.688030	0.05	5,284.389193
0.688864	0.05	5,477.615365
0.689697	0.05	5,602.722526
0.690530	0.05	5,660.394141
0.691364	0.05	5,655.721224
0.692197	0.05	5,598.885417
0.693030	0.05	5,500.950391
0.693864	0.05	5,370.329818
0.694697	0.05	5,213.146875
0.695530	0.05	5,035.530729
0.696364	0.05	4,843.785938
0.697197	0.05	4,644.299089
0.698030	0.05	4,441.220182
0.698864	0.05	4,236.943099
0.699697	0.05	4,032.897396
0.700530	0.05	3,830.334766
0.701364	0.05	3,629.922786
0.702197	0.05	3,433.173177
0.703030	0.05	3,241.119271
0.703864	0.05	3,054.630469
0.704697	0.05	2,874.705599
0.705530	0.05	2,701.933854
0.706364	0.05	2,537.421484
0.707197	0.05	2,380.582031
0.708030	0.05	2,231.143620
0.708864	0.05	2,089.059635
0.709697	0.05	1,955.048698
0.710530	0.05	1,828.998828
0.711364	0.05	1,710.654818
0.712197	0.05	1,599.739583
0.713030	0.05	1,496.107292
0.713864	0.05	1,399.455339
0.714697	0.05	1,309.608333
0.715530	0.05	1,226.303776
0.716364	0.05	1,149.182813
0.717197	0.05	1,077.543750
0.718030	0.05	1,011.148958
0.718864	0.05	949.637891
0.719697	0.05	892.901693
0.720530	0.05	840.640495
0.721364	0.05	792.575391
0.722197	0.05	748.305469
0.723030	0.05	707.641016
0.723864	0.05	670.499349
0.724697	0.05	636.724219
0.725530	0.05	605.704297
0.726364	0.05	576.886328
0.727197	0.05	550.054557
0.728030	0.05	525.228125
0.728864	0.05	502.355208
0.729697	0.05	481.189323
0.730530	0.05	461.599349
0.731364	0.05	443.550260
0.732197	0.05	426.768099
0.733030	0.05	411.085677
0.733864	0.05	396.330208
0.734697	0.05	382.462500
0.735530	0.05	369.587370
0.736364	0.05	357.707943
0.737197	0.05	346.821875
0.738030	0.05	336.825521
0.738864	0.05	327.611068
0.739697	0.05	318.962630
0.740530	0.05	310.803516
0.741364	0.05	303.142188
0.742197	0.05	296.016667
0.743030	0.05	289.565365
0.743864	0.05	283.769531
0.744697	0.05	278.696745
0.745530	0.05	274.000260
0.746364	0.05	269.382943
0.747197	0.05	264.771615
0.748030	0.05	260.214844
0.748864	0.05	255.750391
0.749697	0.05	251.275651
0.750530	0.05	246.839453
0.751364	0.05	242.391406
0.752197	0.05	237.921875
0.753030	0.05	233.373698
0.753864	0.05	228.896354
0.754697	0.05	224.568880
0.755530	0.05	220.366406
0.756364	0.05	216.213151
0.757197	0.05	212.143229
0.758030	0.05	208.364844
0.758864	0.05	205.052604
0.759697	0.05	202.376172
0.760530	0.05	200.479557
0.761364	0.05	199.440495
0.762197	0.05	199.256771
0.763030	0.05	199.896354
0.763864	0.05	201.202344
0.764697	0.05	202.942839
0.765530	0.05	204.666406
0.766364	0.05	205.927734
0.767197	0.05	206.348438
0.768030	0.05	205.692969
0.768864	0.05	203.765234
0.769697	0.05	200.577734
0.770530	0.05	196.367969
0.771364	0.05	191.237240
0.772197	0.05	185.462891
0.773030	0.05	179.293490
0.773864	0.05	173.234245
0.774697	0.05	167.375130
0.775530	0.05	161.836328
0.776364	0.05	156.541797
0.777197	0.05	151.705208
0.778030	0.05	147.220964
0.778864	0.05	143.215495
0.779697	0.05	139.493359
0.780530	0.05	136.069661
0.781364	0.05	132.950911
0.782197	0.05	130.230208
0.783030	0.05	127.856250
0.783864	0.05	125.702995
0.784697	0.05	123.716406
0.785530	0.05	121.978125
0.786364	0.05	120.599349
0.787197	0.05	120.227474
0.788030	0.05	120.799740
0.788864	0.05	121.700000
0.789697	0.05	124.173698
0.790530	0.05	233.722526
0.791364	0.05	4,710.379818
0.792197	0.05	22,102.300000
0.793030	0.05	43,720.141406
0.793864	0.05	60,954.925911
0.794697	0.05	65,140.120443
0.795530	0.05	64,863.542448
0.796364	0.05	64,470.527083
0.797197	0.05	64,076.617839
0.798030	0.05	63,672.071875
0.798864	0.05	63,259.941667
0.799697	0.05	62,846.096484
0.800530	0.05	62,438.241276
0.801364	0.05	62,048.161719
0.802197	0.05	61,672.104036
0.803030	0.05	61,302.033984
0.803864	0.05	60,922.865365
0.804697	0.05	60,546.814974
0.805530	0.05	60,183.588672
0.806364	0.05	59,830.097005
0.807197	0.05	59,477.766406
0.808030	0.05	59,128.593359
0.808864	0.05	58,800.287891
0.809697	0.05	58,474.090495
0.810530	0.05	58,119.335547
0.811364	0.05	57,731.198828
0.812197	0.05	57,337.946484
0.813030	0.05	56,970.980859
0.813864	0.05	56,627.025130
0.814697	0.05	56,287.907943
0.815530	0.05	55,927.356510
0.816364	0.05	55,545.211198
0.817197	0.05	55,158.580599
0.818030	0.05	54,786.720443
0.818864	0.05	54,428.733724
0.819697	0.05	54,076.698698
0.820530	0.05	53,733.742969
0.821364	0.05	53,384.805339
0.822197	0.05	53,027.457943
0.823030	0.05	52,657.673568
0.823864	0.05	52,287.571354
0.824697	0.05	51,917.506901
0.825530	0.05	51,546.314714
0.826364	0.05	51,163.830078
0.827197	0.05	50,780.374479
0.828030	0.05	50,420.078776
0.828864	0.05	50,079.368880
0.829697	0.05	49,748.320964
0.830530	0.05	49,409.251172
0.831364	0.05	49,080.031380
0.832197	0.05	48,758.306380
0.833030	0.05	48,445.831120
0.833864	0.05	48,148.665625
0.834697	0.05	47,853.607813
0.835530	0.05	47,562.518099
0.836364	0.05	47,270.494661
0.837197	0.05	46,986.646615
0.838030	0.05	46,691.116016
0.838864	0.05	46,386.462370
0.839697	0.05	46,085.271745
0.840530	0.05	45,788.672005
0.841364	0.05	45,484.168229
0.842197	0.05	45,162.851563
0.843030	0.05	44,833.628516
0.843864	0.05	44,495.196094
0.844697	0.05	44,148.492057
0.845530	0.05	43,801.841406
0.846364	0.05	43,459.179557
0.847197	0.05	43,120.603255
0.848030	0.05	42,786.904688
0.848864	0.05	42,470.926432
0.849697	0.05	42,176.283333
0.850530	0.05	41,905.048568
0.851364	0.05	41,666.897005
0.852197	0.05	41,459.605599
0.853030	0.05	41,250.134766
0.853864	0.05	41,015.829818
0.854697	0.05	40,765.250000
0.855530	0.05	40,517.550130
0.856364	0.05	40,263.399219
0.857197	0.05	39,992.856510
0.858030	0.05	39,725.856250
0.858864	0.05	39,456.313281
0.859697	0.05	39,180.703125
0.860530	0.05	38,891.244141
0.861364	0.05	38,604.512760
0.862197	0.05	38,314.229818
0.863030	0.05	38,008.472656
0.863864	0.05	37,690.937370
0.864697	0.05	37,361.090755
0.865530	0.05	37,022.482943
0.866364	0.05	36,686.410286
0.867197	0.05	36,365.219141
0.868030	0.05	36,064.919401
0.868864	0.05	35,773.843750
0.869697	0.05	35,490.697266
0.870530	0.05	35,206.080339
0.871364	0.05	34,893.307552
0.872197	0.05	34,561.379948
0.873030	0.05	34,224.973438
0.873864	0.05	33,909.053776
0.874697	0.05	33,605.191406
0.875530	0.05	33,310.051693
0.876364	0.05	33,039.458984
0.877197	0.05	32,791.382422
0.878030	0.05	32,541.197396
0.878864	0.05	32,261.375521
0.879697	0.05	31,966.761979
0.880530	0.05	31,669.685938
0.881364	0.05	31,382.469141
0.882197	0.05	31,094.705859
0.883030	0.05	30,801.545052
0.883864	0.05	30,519.323828
0.884697	0.05	30,231.220182
0.885530	0.05	29,944.474609
0.886364	0.05	29,654.857161
0.887197	0.05	29,366.340755
0.888030	0.05	29,090.042318
0.888864	0.05	28,817.859896
0.889697	0.05	28,556.542318
0.890530	0.05	28,290.036328
0.891364	0.05	28,016.831510
0.892197	0.05	27,734.746615
0.893030	0.05	27,448.484635
0.893864	0.05	27,162.712240
0.894697	0.05	26,876.205078
0.895530	0.05	26,600.046875
0.896364	0.05	26,328.923828
0.897197	0.05	26,062.696745
0.898030	0.05	25,805.715755
0.898864	0.05	25,549.625521
0.899697	0.05	25,306.070182
0.900530	0.05	25,061.883594
0.901364	0.05	24,820.754297
0.902197	0.05	24,581.955729
0.903030	0.05	24,340.624479
0.903864	0.05	24,101.116927
0.904697	0.05	23,852.294141
0.905530	0.05	23,605.216406
0.906364	0.05	23,362.383333
0.907197	0.05	23,129.864453
0.908030	0.05	22,892.853255
0.908864	0.05	22,648.247005
0.909697	0.05	22,411.240755
0.910530	0.05	22,188.340495
0.911364	0.05	21,944.955208
0.912197	0.05	21,685.979688
0.913030	0.05	21,419.721354
0.913864	0.05	21,197.422396
0.914697	0.05	20,980.410156
0.915530	0.05	20,768.860807
0.916364	0.05	20,553.026172
0.917197	0.05	20,340.698958
0.918030	0.05	20,138.211849
0.918864	0.05	19,932.501823
0.919697	0.05	19,722.630729
0.920530	0.05	19,514.764063
0.921364	0.05	19,305.548828
0.922197	0.05	19,099.911979
0.923030	0.05	18,875.135417
0.923864	0.05	18,655.736979
0.924697	0.05	18,456.115625
0.925530	0.05	18,268.992708
0.926364	0.05	18,075.140234
0.927197	0.05	17,863.621484
0.928030	0.05	17,650.469922
0.928864	0.05	17,448.874089
0.929697	0.05	17,253.794401
0.930530	0.05	17,063.492708
0.931364	0.05	16,925.406380
0.932197	0.05	16,873.094141
0.933030	0.05	16,751.388021
0.933864	0.05	16,621.598177
0.934697	0.05	16,636.706901
0.935530	0.05	17,017.515755
0.936364	0.05	21,952.659245
0.937197	0.05	35,856.495703
0.938030	0.05	51,155.351302
0.938864	0.05	61,738.574740
0.939697	0.05	62,989.340365
0.940530	0.05	62,416.914844
0.941364	0.05	61,844.351172
0.942197	0.05	61,309.629688
0.943030	0.05	60,819.839453
0.943864	0.05	60,379.286458
0.944697	0.05	59,975.604036
0.945530	0.05	59,590.810547
0.946364	0.05	59,202.660547
0.947197	0.05	58,827.976563
0.948030	0.05	58,470.117578
0.948864	0.05	58,126.166146
0.949697	0.05	57,770.620964
0.950530	0.05	57,412.469401
0.951364	0.05	57,066.164974
0.952197	0.05	56,734.600911
0.953030	0.05	56,402.764583
0.953864	0.05	56,055.042839
0.954697	0.05	55,693.570313
0.955530	0.05	55,338.559505
0.956364	0.05	54,986.212109
0.957197	0.05	54,618.373828
0.958030	0.05	54,227.534635
0.958864	0.05	53,835.793099
0.959697	0.05	53,449.606510
0.960530	0.05	53,073.800911
0.961364	0.05	52,702.869531
0.962197	0.05	52,333.037370
0.963030	0.05	51,956.294271
0.963864	0.05	51,564.149740
0.964697	0.05	51,174.937240
0.965530	0.05	50,789.103906
0.966364	0.05	50,416.161198
0.967197	0.05	50,064.945443
0.968030	0.05	49,728.475911
0.968864	0.05	49,392.855990
0.969697	0.05	49,046.775781
0.970530	0.05	48,696.616927
0.971364	0.05	48,358.669661
0.972197	0.05	48,037.032552
0.973030	0.05	47,719.998828
0.973864	0.05	47,389.460286
0.974697	0.05	47,048.471875
0.975530	0.05	46,709.226432
0.976364	0.05	46,367.842188
0.977197	0.05	46,019.557682
0.978030	0.05	45,670.328516
0.978864	0.05	45,326.763411
0.979697	0.05	44,976.319922
0.980530	0.05	44,614.025130
0.981364	0.05	44,244.610156
0.982197	0.05	43,877.303776
0.983030	0.05	43,519.752344
0.983864	0.05	43,165.579427
0.984697	0.05	42,809.771745
0.985530	0.05	42,445.621224
0.986364	0.05	42,081.997266
0.987197	0.05	41,725.535677
0.988030	0.05	41,365.662240
0.988864	0.05	40,999.444531
0.989697	0.05	40,628.435807
0.990530	0.05	40,262.026953
0.991364	0.05	39,910.612630
0.992197	0.05	39,564.872396
0.993030	0.05	39,232.368880
0.993864	0.05	38,908.252474
0.994697	0.05	38,596.892578
0.995530	0.05	38,293.116276
0.996364	0.05	37,987.701432
0.997197	0.05	37,688.579557
0.998030	0.05	37,396.260156
0.998864	0.05	37,109.371094
0.999697	0.05	36,821.258984
1.000530	0.05	36,538.818620
1.001364	0.05	36,271.842578
1.002197	0.05	36,018.716016
1.003030	0.05	35,772.100781
1.003864	0.05	35,521.883203
1.004697	0.05	35,259.111979
1.005530	0.05	34,989.748958
1.006364	0.05	34,723.296745
1.007197	0.05	34,469.577214
1.008030	0.05	34,217.899219
1.008864	0.05	33,969.171224
1.009697	0.05	33,723.575911
1.010530	0.05	33,495.635417
1.011364	0.05	33,279.158203
1.012197	0.05	33,069.487891
1.013030	0.05	32,847.789583
1.013864	0.05	32,619.809635
1.014697	0.05	32,399.038411
1.015530	0.05	32,195.172526
1.016364	0.05	31,993.255990
1.017197	0.05	31,783.404688
1.018030	0.05	31,570.372917
1.018864	0.05	31,365.685286
1.019697	0.05	31,167.085156
1.020530	0.05	30,960.155339
1.021364	0.05	30,745.001823
1.022197	0.05	30,539.192578
1.023030	0.05	30,350.184896
1.023864	0.05	30,164.738672
1.024697	0.05	29,966.538411
1.025530	0.05	29,763.817708
1.026364	0.05	29,568.227474
1.027197	0.05	29,385.006641
1.028030	0.05	29,206.674219
1.028864	0.05	29,029.930078
1.029697	0.05	28,853.312370
1.030530	0.05	28,666.742578
1.031364	0.05	28,474.315495
1.032197	0.05	28,268.861589
1.033030	0.05	28,067.651693
1.033864	0.05	27,871.170703
1.034697	0.05	27,682.860026
1.035530	0.05	27,497.736458
1.036364	0.05	27,307.598828
1.037197	0.05	27,109.468099
1.038030	0.05	26,898.646484
1.038864	0.05	26,680.674870
1.039697	0.05	26,470.266797
1.040530	0.05	26,268.957031
1.041364	0.05	26,082.125781
1.042197	0.05	25,895.279818
1.043030	0.05	25,705.090495
1.043864	0.05	25,506.139193
1.044697	0.05	25,314.816146
1.045530	0.05	25,132.251823
1.046364	0.05	24,956.124609
1.047197	0.05	24,763.351953
1.048030	0.05	24,561.765234
1.048864	0.05	24,369.068620
1.049697	0.05	24,194.490234
1.050530	0.05	24,031.361198
1.051364	0.05	23,867.397656
1.052197	0.05	23,700.043359
1.053030	0.05	23,534.226823
1.053864	0.05	23,367.047266
1.054697	0.05	23,190.245833
1.055530	0.05	23,007.634505
1.056364	0.05	22,813.031250
1.057197	0.05	22,614.313021
1.058030	0.05	22,412.072917
1.058864	0.05	22,206.090755
1.059697	0.05	22,007.595573
1.060530	0.05	21,801.779557
1.061364	0.05	21,592.747135
1.062197	0.05	21,376.253255
1.063030	0.05	21,155.891406
1.063864	0.05	20,941.973047
1.064697	0.05	20,737.066536
1.065530	0.05	20,552.790885
1.066364	0.05	20,386.034635
1.067197	0.05	20,233.122786
1.068030	0.05	20,072.287240
1.068864	0.05	19,899.225391
1.069697	0.05	19,715.067839
1.070530	0.05	19,525.565104
1.071364	0.05	19,331.344141
1.072197	0.05	19,137.676823
1.073030	0.05	18,958.832422
1.073864	0.05	18,793.130859
1.074697	0.05	18,632.773438
1.075530	0.05	18,466.837891
1.076364	0.05	18,299.854036
1.077197	0.05	18,126.859896
1.078030	0.05	17,952.678776
1.078864	0.05	17,775.249349
1.079697	0.05	17,603.249479
1.080530	0.05	17,433.789063
1.081364	0.05	17,258.745703
1.082197	0.05	17,076.050391
1.083030	0.05	16,902.143620
1.083864	0.05	16,745.931250
1.084697	0.05	16,599.633073
1.085530	0.05	16,443.062630
1.086364	0.05	16,266.412240
1.087197	0.05	16,080.959505
1.088030	0.05	15,898.431510
1.088864	0.05	15,716.117188
1.089697	0.05	15,539.421354
1.090530	0.05	15,369.505469
1.091364	0.05	15,216.834896
1.092197	0.05	15,061.742839
1.093030	0.05	14,885.336198
1.093864	0.05	14,692.043359
1.094697	0.05	14,505.527214
1.095530	0.05	14,334.631250
1.096364	0.05	14,173.669401
1.097197	0.05	14,014.804427
1.098030	0.05	13,863.790625
1.098864	0.05	13,712.504948
1.099697	0.05	13,553.167188
1.100530	0.05	13,379.699349
1.101364	0.05	13,203.258464
1.102197	0.05	13,037.814063
1.103030	0.05	12,880.446875
1.103864	0.05	12,715.054167
1.104697	0.05	12,541.209375
1.105530	0.05	12,374.057682
1.106364	0.05	12,232.428516
1.107197	0.05	12,095.576823
1.108030	0.05	11,943.892318
1.108864	0.05	11,768.200781
1.109697	0.05	11,587.568229
1.110530	0.05	11,416.019531
1.111364	0.05	11,253.106380
1.112197	0.05	11,102.728516
1.113030	0.05	10,964.315495
1.113864	0.05	10,841.928516
1.114697	0.05	10,723.073828
1.115530	0.05	10,596.457682
1.116364	0.05	10,465.390755
1.117197	0.05	10,331.847135
1.118030	0.05	10,198.501432
1.118864	0.05	10,047.889063
1.119697	0.05	9,890.480990
1.120530	0.05	9,742.637370
1.121364	0.05	9,616.651953
1.122197	0.05	9,493.974479
1.123030	0.05	9,361.955990
1.123864	0.05	9,221.145182
1.124697	0.05	9,082.852734
1.125530	0.05	8,942.723568
1.126364	0.05	8,796.931901
1.127197	0.05	8,646.052083
1.128030	0.05	8,502.102214
1.128864	0.05	8,381.846745
1.129697	0.05	8,273.712500
1.130530	0.05	8,166.004036
1.131364	0.05	8,044.881380
1.132197	0.05	7,915.372526
1.133030	0.05	7,785.908724
1.133864	0.05	7,665.607682
1.134697	0.05	7,549.494401
1.135530	0.05	7,429.627604
1.136364	0.05	7,298.819141
1.137197	0.05	7,169.560286
1.138030	0.05	7,049.033594
1.138864	0.05	6,930.103255
1.139697	0.05	6,803.617448
1.140530	0.05	6,676.068880
1.141364	0.05	6,558.677083
1.142197	0.05	6,455.003776
1.143030	0.05	6,356.354297
1.143864	0.05	6,259.931901
1.144697	0.05	6,155.254297
1.145530	0.05	6,050.482813
1.146364	0.05	5,948.197526
1.147197	0.05	5,854.218880
1.148030	0.05	5,761.402995
1.148864	0.05	5,663.925521
1.149697	0.05	5,563.224089
1.150530	0.05	5,463.951693
1.151364	0.05	5,368.348438
1.152197	0.05	5,277.365495
1.153030	0.05	5,186.418490
1.153864	0.05	5,090.481510
1.154697	0.05	4,986.886979
1.155530	0.05	4,873.465495
1.156364	0.05	4,761.784635
1.157197	0.05	4,663.713802
1.158030	0.05	4,581.513411
1.158864	0.05	4,507.242318
1.159697	0.05	4,435.227083
1.160530	0.05	4,364.127083
1.161364	0.05	4,291.738021
1.162197	0.05	4,219.400260
1.163030	0.05	4,146.999609
1.163864	0.05	4,072.853255
1.164697	0.05	3,997.135938
1.165530	0.05	3,919.078385
1.166364	0.05	3,842.107943
1.167197	0.05	3,765.900521
1.168030	0.05	3,695.746094
1.168864	0.05	3,635.400260
1.169697	0.05	3,577.552474
1.170530	0.05	3,518.249349
1.171364	0.05	3,455.900391
1.172197	0.05	3,394.013932
1.173030	0.05	3,337.463542
1.173864	0.05	3,289.858594
1.174697	0.05	3,248.439714
1.175530	0.05	3,204.784766
1.176364	0.05	3,148.006250
1.177197	0.05	3,079.222005
1.178030	0.05	3,006.568880
1.178864	0.05	2,941.905859
1.179697	0.05	2,888.907682
1.180530	0.05	2,843.181901
1.181364	0.05	2,796.576302
1.182197	0.05	2,748.625000
1.183030	0.05	2,700.548047
1.183864	0.05	2,652.838542
1.184697	0.05	2,606.372656
1.185530	0.05	2,559.231250
1.186364	0.05	2,518.288932
1.187197	0.05	2,481.350911
1.188030	0.05	2,447.300260
1.188864	0.05	2,408.852344
1.189697	0.05	2,368.199740
1.190530	0.05	2,327.228255
1.191364	0.05	2,289.820443
1.192197	0.05	2,252.460938
1.193030	0.05	2,213.287370
1.193864	0.05	2,174.637760
1.194697	0.05	2,140.373698
1.195530	0.05	2,111.773698
1.196364	0.05	2,083.129036
1.197197	0.05	2,053.622396
1.198030	0.05	2,021.995443
1.198864	0.05	1,986.087500
1.199697	0.05	1,945.285677
1.200530	0.05	1,903.292318
1.201364	0.05	1,867.368229
1.202197	0.05	1,837.910547
1.203030	0.05	1,813.544661
1.203864	0.05	1,792.708464
1.204697	0.05	1,774.115104
1.205530	0.05	1,755.857292
1.206364	0.05	1,736.582813
1.207197	0.05	1,716.758594
1.208030	0.05	1,697.912370
1.208864	0.05	1,679.086068
1.209697	0.05	1,659.314323
1.210530	0.05	1,638.584245
1.211364	0.05	1,615.997266
1.212197	0.05	1,591.456771
1.213030	0.05	1,566.890755
1.213864	0.05	1,545.614063
1.214697	0.05	1,525.844922
1.215530	0.05	1,505.241797
1.216364	0.05	1,485.705990
1.217197	0.05	1,473.176042
1.218030	0.05	1,467.591667
1.218864	0.05	1,463.228125
1.219697	0.05	1,454.216016
1.220530	0.05	1,437.508464
1.221364	0.05	1,417.050521
1.222197	0.05	1,396.622396
1.223030	0.05	1,376.632943
1.223864	0.05	1,354.721224
1.224697	0.05	1,332.338411
1.225530	0.05	1,315.356641
1.226364	0.05	1,306.520964
1.227197	0.05	1,302.107813
1.228030	0.05	1,295.560807
1.228864	0.05	1,284.024870
1.229697	0.05	1,270.415104
1.230530	0.05	1,258.594792
1.231364	0.05	1,247.206641
1.232197	0.05	1,231.967188
1.233030	0.05	1,213.442188
1.233864	0.05	1,195.624609
1.234697	0.05	1,181.185417
1.235530	0.05	1,168.728255
1.236364	0.05	1,156.372656
1.237197	0.05	1,143.534766
1.238030	0.05	1,130.339844
1.238864	0.05	1,118.410677
1.239697	0.05	1,108.732552
1.240530	0.05	1,099.154167
1.241364	0.05	1,087.344792
1.242197	0.05	1,073.489844
1.243030	0.05	1,060.569792
1.243864	0.05	1,048.916797
1.244697	0.05	1,034.521615
1.245530	0.05	1,016.190885
1.246364	0.05	996.971224
1.247197	0.05	980.920443
1.248030	0.05	967.815495
1.248864	0.05	954.820443
1.249697	0.05	941.562500
1.250530	0.05	930.589714
1.251364	0.05	922.362240
1.252197	0.05	915.483854
1.253030	0.05	907.216016
1.253864	0.05	896.851432
1.254697	0.05	884.591797
1.255530	0.05	870.870052
1.256364	0.05	857.186458
1.257197	0.05	844.542057
1.258030	0.05	831.820573
1.258864	0.05	818.238411
1.259697	0.05	804.933073
1.260530	0.05	794.209635
1.261364	0.05	785.731250
1.262197	0.05	776.390234
1.263030	0.05	764.644792
1.263864	0.05	751.382292
1.264697	0.05	739.401823
1.265530	0.05	730.339583
1.266364	0.05	722.254036
1.267197	0.05	712.151302
1.268030	0.05	699.293099
1.268864	0.05	685.741536
1.269697	0.05	673.532813
1.270530	0.05	662.954818
1.271364	0.05	653.381510
1.272197	0.05	644.789323
1.273030	0.05	635.934245
1.273864	0.05	625.926563
1.274697	0.05	614.597135
1.275530	0.05	603.830599
1.276364	0.05	594.795052
1.277197	0.05	586.697266
1.278030	0.05	577.719401
1.278864	0.05	568.157943
1.279697	0.05	558.846224
1.280530	0.05	549.822396
1.281364	0.05	540.998698
1.282197	0.05	532.332161
1.283030	0.05	524.000651
1.283864	0.05	515.052474
1.284697	0.05	505.506771
1.285530	0.05	496.718359
1.286364	0.05	489.463021
1.287197	0.05	483.262370
1.288030	0.05	476.639193
1.288864	0.05	469.578385
1.289697	0.05	462.445703
1.290530	0.05	455.464453
1.291364	0.05	448.002083
1.292197	0.05	440.150781
1.293030	0.05	432.147396
1.293864	0.05	424.631771
1.294697	0.05	417.502083
1.295530	0.05	410.880599
1.296364	0.05	404.398307
1.297197	0.05	397.932292
1.298030	0.05	391.459635
1.298864	0.05	385.054948
1.299697	0.05	379.031771
1.300530	0.05	373.113802
1.301364	0.05	367.207292
1.302197	0.05	361.300651
1.303030	0.05	355.419531
