File Path	chrom://marshall/Chromeleon7/GC6850-F/Users/kellerp/20230310_PKe_PHB_836_Daria.seq/908.smp/GC_1.channel
Channel	GC_1

Injection Information:
Data Vault	Chromeleon7
Injection	Form 3
Injection Number	31
Position	7
Comment	
Processing Method	PHB
Instrument Method	20230310_PHB_quantification_adapted
Type	Unknown
Status	Finished
Injection Date	3/10/2023
Injection Time	4:39:28 PM
Injection Volume (µl)	1.00
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000225
Time Max. (min)	8.022725
Data Points	9628
Detector	GC
Generating Data System	Chromeleon 7.2.8.10783
Exporting Data System	Chromeleon 7.2.8.0
Operator	Instrument Controller
Signal Quantity	
Signal Unit	pA
Signal Min.	-3.617708
Signal Max.	63,973.105859
Channel	GC_1
Driver Name	Hp6850
Channel Type	Evaluation
Min. Step (s)	0.05
Max. Step (s)	0.05
Average Step (s)	0.05

Signal Parameter Information:
Signal Info	

Raw Data:
Time (min)	Step (s)	Value (pA)
5.038558	0.05	122.179557
5.039392	0.05	122.135938
5.040225	0.05	122.071875
5.041058	0.05	122.002995
5.041892	0.05	121.937370
5.042725	0.05	121.862109
5.043558	0.05	121.786198
5.044392	0.05	121.723177
5.045225	0.05	121.676823
5.046058	0.05	121.652214
5.046892	0.05	121.594531
5.047725	0.05	121.541536
5.048558	0.05	121.487109
5.049392	0.05	121.481250
5.050225	0.05	121.471875
5.051058	0.05	121.467839
5.051892	0.05	121.454167
5.052725	0.05	121.442188
5.053558	0.05	121.426693
5.054392	0.05	121.400000
5.055225	0.05	121.363281
5.056058	0.05	121.331901
5.056892	0.05	121.286458
5.057725	0.05	121.258594
5.058558	0.05	121.232161
5.059392	0.05	121.226172
5.060225	0.05	121.199479
5.061058	0.05	121.154297
5.061892	0.05	121.112630
5.062725	0.05	121.083333
5.063558	0.05	121.058333
5.064392	0.05	121.040104
5.065225	0.05	121.054297
5.066058	0.05	121.055990
5.066892	0.05	121.053646
5.067725	0.05	121.045833
5.068558	0.05	121.041927
5.069392	0.05	121.013802
5.070225	0.05	120.959766
5.071058	0.05	120.922656
5.071892	0.05	120.895443
5.072725	0.05	120.877344
5.073558	0.05	120.872656
5.074392	0.05	120.861719
5.075225	0.05	120.848438
5.076058	0.05	120.802083
5.076892	0.05	120.770703
5.077725	0.05	120.757682
5.078558	0.05	120.758333
5.079392	0.05	120.761068
5.080225	0.05	120.738151
5.081058	0.05	120.696354
5.081892	0.05	120.656771
5.082725	0.05	120.636198
5.083558	0.05	120.632292
5.084392	0.05	120.615104
5.085225	0.05	120.588281
5.086058	0.05	120.560547
5.086892	0.05	120.541927
5.087725	0.05	120.512500
5.088558	0.05	120.481120
5.089392	0.05	120.446615
5.090225	0.05	120.411068
5.091058	0.05	120.365234
5.091892	0.05	120.310807
5.092725	0.05	120.266927
5.093558	0.05	120.250651
5.094392	0.05	120.256250
5.095225	0.05	120.276172
5.096058	0.05	120.280078
5.096892	0.05	120.261068
5.097725	0.05	120.236328
5.098558	0.05	120.228125
5.099392	0.05	120.239844
5.100225	0.05	120.230208
5.101058	0.05	120.206771
5.101892	0.05	120.169010
5.102725	0.05	120.153255
5.103558	0.05	120.152083
5.104392	0.05	120.158594
5.105225	0.05	120.155990
5.106058	0.05	120.101693
5.106892	0.05	120.050521
5.107725	0.05	120.003906
5.108558	0.05	119.973698
5.109392	0.05	119.927214
5.110225	0.05	119.866146
5.111058	0.05	119.858594
5.111892	0.05	119.864714
5.112725	0.05	119.869661
5.113558	0.05	119.831380
5.114392	0.05	119.806120
5.115225	0.05	119.802995
5.116058	0.05	119.812370
5.116892	0.05	119.799870
5.117725	0.05	119.776302
5.118558	0.05	119.772135
5.119392	0.05	119.739974
5.120225	0.05	119.723438
5.121058	0.05	119.691406
5.121892	0.05	119.709375
5.122725	0.05	119.703776
5.123558	0.05	119.704167
5.124392	0.05	119.702604
5.125225	0.05	119.696354
5.126058	0.05	119.682031
5.126892	0.05	119.646745
5.127725	0.05	119.617448
5.128558	0.05	119.602865
5.129392	0.05	119.604297
5.130225	0.05	119.622526
5.131058	0.05	119.631901
5.131892	0.05	119.644271
5.132725	0.05	119.627604
5.133558	0.05	119.587630
5.134392	0.05	119.542969
5.135225	0.05	119.521354
5.136058	0.05	119.518099
5.136892	0.05	119.519141
5.137725	0.05	119.512109
5.138558	0.05	119.489974
5.139392	0.05	119.472266
5.140225	0.05	119.442448
5.141058	0.05	119.411068
5.141892	0.05	119.356641
5.142725	0.05	119.316797
5.143558	0.05	119.299740
5.144392	0.05	119.295964
5.145225	0.05	119.287891
5.146058	0.05	119.256901
5.146892	0.05	119.237109
5.147725	0.05	119.220833
5.148558	0.05	119.219010
5.149392	0.05	119.209115
5.150225	0.05	119.205859
5.151058	0.05	119.214844
5.151892	0.05	119.222396
5.152725	0.05	119.231901
5.153558	0.05	119.236198
5.154392	0.05	119.215495
5.155225	0.05	119.191016
5.156058	0.05	119.152344
5.156892	0.05	119.124219
5.157725	0.05	119.112240
5.158558	0.05	119.104557
5.159392	0.05	119.102995
5.160225	0.05	119.094792
5.161058	0.05	119.080599
5.161892	0.05	119.064193
5.162725	0.05	119.062891
5.163558	0.05	119.058333
5.164392	0.05	119.048958
5.165225	0.05	119.014844
5.166058	0.05	118.989453
5.166892	0.05	118.941016
5.167725	0.05	118.884766
5.168558	0.05	118.840234
5.169392	0.05	118.828516
5.170225	0.05	118.834635
5.171058	0.05	118.816016
5.171892	0.05	118.796224
5.172725	0.05	118.765234
5.173558	0.05	118.755859
5.174392	0.05	118.736589
5.175225	0.05	118.706120
5.176058	0.05	118.667969
5.176892	0.05	118.656901
5.177725	0.05	118.665495
5.178558	0.05	118.687240
5.179392	0.05	118.690885
5.180225	0.05	118.678516
5.181058	0.05	118.657422
5.181892	0.05	118.648958
5.182725	0.05	118.634245
5.183558	0.05	118.610286
5.184392	0.05	118.597005
5.185225	0.05	118.601693
5.186058	0.05	118.602214
5.186892	0.05	118.596745
5.187725	0.05	118.581641
5.188558	0.05	118.569271
5.189392	0.05	118.534766
5.190225	0.05	118.521615
5.191058	0.05	118.527604
5.191892	0.05	118.520703
5.192725	0.05	118.482682
5.193558	0.05	118.428516
5.194392	0.05	118.382682
5.195225	0.05	118.358464
5.196058	0.05	118.338281
5.196892	0.05	118.335156
5.197725	0.05	118.332031
5.198558	0.05	118.335938
5.199392	0.05	118.337370
5.200225	0.05	118.315885
5.201058	0.05	118.275911
5.201892	0.05	118.239063
5.202725	0.05	118.205859
5.203558	0.05	118.195052
5.204392	0.05	118.164714
5.205225	0.05	118.162240
5.206058	0.05	118.150260
5.206892	0.05	118.130599
5.207725	0.05	118.110417
5.208558	0.05	118.098698
5.209392	0.05	118.101693
5.210225	0.05	118.085677
5.211058	0.05	118.063151
5.211892	0.05	118.047656
5.212725	0.05	118.047786
5.213558	0.05	118.054688
5.214392	0.05	118.053776
5.215225	0.05	118.032552
5.216058	0.05	118.022526
5.216892	0.05	118.020573
5.217725	0.05	118.026823
5.218558	0.05	118.012240
5.219392	0.05	118.002995
5.220225	0.05	117.985026
5.221058	0.05	117.967448
5.221892	0.05	117.941797
5.222725	0.05	117.912240
5.223558	0.05	117.879167
5.224392	0.05	117.856641
5.225225	0.05	117.829427
5.226058	0.05	117.807943
5.226892	0.05	117.795573
5.227725	0.05	117.784245
5.228558	0.05	117.756250
5.229392	0.05	117.710807
5.230225	0.05	117.684896
5.231058	0.05	117.676823
5.231892	0.05	117.674870
5.232725	0.05	117.659766
5.233558	0.05	117.614844
5.234392	0.05	117.561719
5.235225	0.05	117.528646
5.236058	0.05	117.532552
5.236892	0.05	117.523958
5.237725	0.05	117.497396
5.238558	0.05	117.474740
5.239392	0.05	117.455599
5.240225	0.05	117.433594
5.241058	0.05	117.399609
5.241892	0.05	117.383073
5.242725	0.05	117.377604
5.243558	0.05	117.388021
5.244392	0.05	117.384375
5.245225	0.05	117.379036
5.246058	0.05	117.352865
5.246892	0.05	117.332552
5.247725	0.05	117.322005
5.248558	0.05	117.319531
5.249392	0.05	117.335547
5.250225	0.05	117.336979
5.251058	0.05	117.329688
5.251892	0.05	117.325911
5.252725	0.05	117.335547
5.253558	0.05	117.354036
5.254392	0.05	117.351432
5.255225	0.05	117.356120
5.256058	0.05	117.360807
5.256892	0.05	117.357161
5.257725	0.05	117.338932
5.258558	0.05	117.320182
5.259392	0.05	117.305599
5.260225	0.05	117.276432
5.261058	0.05	117.247005
5.261892	0.05	117.223047
5.262725	0.05	117.217318
5.263558	0.05	117.203906
5.264392	0.05	117.190625
5.265225	0.05	117.169010
5.266058	0.05	117.163542
5.266892	0.05	117.163021
5.267725	0.05	117.159635
5.268558	0.05	117.146094
5.269392	0.05	117.128906
5.270225	0.05	117.107292
5.271058	0.05	117.074349
5.271892	0.05	117.034115
5.272725	0.05	117.026302
5.273558	0.05	117.022266
5.274392	0.05	117.009115
5.275225	0.05	116.986719
5.276058	0.05	116.962109
5.276892	0.05	116.989583
5.277725	0.05	117.017448
5.278558	0.05	117.022786
5.279392	0.05	116.998307
5.280225	0.05	116.973047
5.281058	0.05	116.981771
5.281892	0.05	116.989193
5.282725	0.05	116.983073
5.283558	0.05	116.981250
5.284392	0.05	116.990104
5.285225	0.05	116.997266
5.286058	0.05	116.987630
5.286892	0.05	116.973698
5.287725	0.05	116.957031
5.288558	0.05	116.944010
5.289392	0.05	116.915104
5.290225	0.05	116.920573
5.291058	0.05	116.956120
5.291892	0.05	116.983854
5.292725	0.05	116.975911
5.293558	0.05	116.929948
5.294392	0.05	116.894661
5.295225	0.05	116.877865
5.296058	0.05	116.874349
5.296892	0.05	116.883333
5.297725	0.05	116.888281
5.298558	0.05	116.881901
5.299392	0.05	116.855859
5.300225	0.05	116.816536
5.301058	0.05	116.768099
5.301892	0.05	116.718750
5.302725	0.05	116.673047
5.303558	0.05	116.642839
5.304392	0.05	116.617969
5.305225	0.05	116.590755
5.306058	0.05	116.552734
5.306892	0.05	116.509115
5.307725	0.05	116.471224
5.308558	0.05	116.438411
5.309392	0.05	116.411589
5.310225	0.05	116.386198
5.311058	0.05	116.348307
5.311892	0.05	116.288672
5.312725	0.05	116.237109
5.313558	0.05	116.198047
5.314392	0.05	116.169401
5.315225	0.05	116.115104
5.316058	0.05	116.076953
5.316892	0.05	116.074089
5.317725	0.05	116.082943
5.318558	0.05	116.060807
5.319392	0.05	116.021484
5.320225	0.05	115.998698
5.321058	0.05	116.010417
5.321892	0.05	116.013802
5.322725	0.05	116.019922
5.323558	0.05	116.021484
5.324392	0.05	116.001823
5.325225	0.05	115.957552
5.326058	0.05	115.918099
5.326892	0.05	115.916276
5.327725	0.05	115.914974
5.328558	0.05	115.904427
5.329392	0.05	115.887891
5.330225	0.05	115.880859
5.331058	0.05	115.871615
5.331892	0.05	115.869922
5.332725	0.05	115.867057
5.333558	0.05	115.873828
5.334392	0.05	115.863542
5.335225	0.05	115.871354
5.336058	0.05	115.854036
5.336892	0.05	115.849609
5.337725	0.05	115.838802
5.338558	0.05	115.857682
5.339392	0.05	115.873307
5.340225	0.05	115.877344
5.341058	0.05	115.844010
5.341892	0.05	115.789193
5.342725	0.05	115.756510
5.343558	0.05	115.760417
5.344392	0.05	115.775391
5.345225	0.05	115.763542
5.346058	0.05	115.745313
5.346892	0.05	115.729688
5.347725	0.05	115.727344
5.348558	0.05	115.698047
5.349392	0.05	115.670313
5.350225	0.05	115.643880
5.351058	0.05	115.646484
5.351892	0.05	115.662109
5.352725	0.05	115.652604
5.353558	0.05	115.633854
5.354392	0.05	115.602214
5.355225	0.05	115.587240
5.356058	0.05	115.578646
5.356892	0.05	115.563672
5.357725	0.05	115.568229
5.358558	0.05	115.586849
5.359392	0.05	115.590885
5.360225	0.05	115.545964
5.361058	0.05	115.486458
5.361892	0.05	115.447266
5.362725	0.05	115.425911
5.363558	0.05	115.405078
5.364392	0.05	115.379818
5.365225	0.05	115.373047
5.366058	0.05	115.355990
5.366892	0.05	115.330990
5.367725	0.05	115.288021
5.368558	0.05	115.251302
5.369392	0.05	115.211589
5.370225	0.05	115.161719
5.371058	0.05	115.108984
5.371892	0.05	115.080729
5.372725	0.05	115.082813
5.373558	0.05	115.089583
5.374392	0.05	115.071875
5.375225	0.05	115.036328
5.376058	0.05	114.993229
5.376892	0.05	114.958464
5.377725	0.05	114.941797
5.378558	0.05	114.950391
5.379392	0.05	114.953125
5.380225	0.05	114.954557
5.381058	0.05	114.940755
5.381892	0.05	114.953255
5.382725	0.05	114.964583
5.383558	0.05	114.961328
5.384392	0.05	114.944010
5.385225	0.05	114.929818
5.386058	0.05	114.932813
5.386892	0.05	114.932943
5.387725	0.05	114.934896
5.388558	0.05	114.918099
5.389392	0.05	114.896615
5.390225	0.05	114.841276
5.391058	0.05	114.817969
5.391892	0.05	114.807161
5.392725	0.05	114.824219
5.393558	0.05	114.816797
5.394392	0.05	114.785938
5.395225	0.05	114.744271
5.396058	0.05	114.728646
5.396892	0.05	114.727214
5.397725	0.05	114.726953
5.398558	0.05	114.703646
5.399392	0.05	114.700911
5.400225	0.05	114.705990
5.401058	0.05	114.730339
5.401892	0.05	114.725781
5.402725	0.05	114.721745
5.403558	0.05	114.688411
5.404392	0.05	114.661328
5.405225	0.05	114.617578
5.406058	0.05	114.554297
5.406892	0.05	114.490104
5.407725	0.05	114.438932
5.408558	0.05	114.413542
5.409392	0.05	114.397266
5.410225	0.05	114.402604
5.411058	0.05	114.421354
5.411892	0.05	114.433594
5.412725	0.05	114.423698
5.413558	0.05	114.407552
5.414392	0.05	114.404688
5.415225	0.05	114.399609
5.416058	0.05	114.399740
5.416892	0.05	114.379427
5.417725	0.05	114.353516
5.418558	0.05	114.326432
5.419392	0.05	114.337760
5.420225	0.05	114.366016
5.421058	0.05	114.385547
5.421892	0.05	114.382813
5.422725	0.05	114.374089
5.423558	0.05	114.371875
5.424392	0.05	114.373177
5.425225	0.05	114.387240
5.426058	0.05	114.400911
5.426892	0.05	114.410286
5.427725	0.05	114.392057
5.428558	0.05	114.387370
5.429392	0.05	114.392839
5.430225	0.05	114.417839
5.431058	0.05	114.410156
5.431892	0.05	114.379167
5.432725	0.05	114.361849
5.433558	0.05	114.366536
5.434392	0.05	114.375000
5.435225	0.05	114.361458
5.436058	0.05	114.350391
5.436892	0.05	114.338151
5.437725	0.05	114.337500
5.438558	0.05	114.334635
5.439392	0.05	114.344531
5.440225	0.05	114.324870
5.441058	0.05	114.300260
5.441892	0.05	114.279948
5.442725	0.05	114.274609
5.443558	0.05	114.299349
5.444392	0.05	114.323438
5.445225	0.05	114.345833
5.446058	0.05	114.326563
5.446892	0.05	114.291536
5.447725	0.05	114.274609
5.448558	0.05	114.257682
5.449392	0.05	114.247917
5.450225	0.05	114.227604
5.451058	0.05	114.222266
5.451892	0.05	114.211198
5.452725	0.05	114.194271
5.453558	0.05	114.193099
5.454392	0.05	114.184635
5.455225	0.05	114.149609
5.456058	0.05	114.108594
5.456892	0.05	114.086719
5.457725	0.05	114.104688
5.458558	0.05	114.091016
5.459392	0.05	114.061328
5.460225	0.05	114.035286
5.461058	0.05	114.044792
5.461892	0.05	114.045573
5.462725	0.05	114.037760
5.463558	0.05	113.999740
5.464392	0.05	113.986589
5.465225	0.05	113.975521
5.466058	0.05	113.987891
5.466892	0.05	113.981641
5.467725	0.05	113.963802
5.468558	0.05	113.930078
5.469392	0.05	113.903125
5.470225	0.05	113.893229
5.471058	0.05	113.888021
5.471892	0.05	113.877995
5.472725	0.05	113.852995
5.473558	0.05	113.831641
5.474392	0.05	113.816927
5.475225	0.05	113.804688
5.476058	0.05	113.787370
5.476892	0.05	113.757682
5.477725	0.05	113.732031
5.478558	0.05	113.713542
5.479392	0.05	113.707422
5.480225	0.05	113.697526
5.481058	0.05	113.682552
5.481892	0.05	113.670052
5.482725	0.05	113.666536
5.483558	0.05	113.671094
5.484392	0.05	113.676432
5.485225	0.05	113.685156
5.486058	0.05	113.685938
5.486892	0.05	113.663932
5.487725	0.05	113.601563
5.488558	0.05	113.544661
5.489392	0.05	113.503776
5.490225	0.05	113.501172
5.491058	0.05	113.478385
5.491892	0.05	113.463021
5.492725	0.05	113.451042
5.493558	0.05	113.453906
5.494392	0.05	113.440755
5.495225	0.05	113.394531
5.496058	0.05	113.358724
5.496892	0.05	113.336589
5.497725	0.05	113.326172
5.498558	0.05	113.327344
5.499392	0.05	113.349089
5.500225	0.05	113.371224
5.501058	0.05	113.375651
5.501892	0.05	113.357813
5.502725	0.05	113.374479
5.503558	0.05	113.410286
5.504392	0.05	113.440755
5.505225	0.05	113.431641
5.506058	0.05	113.412109
5.506892	0.05	113.390755
5.507725	0.05	113.381901
5.508558	0.05	113.358594
5.509392	0.05	113.335547
5.510225	0.05	113.318620
5.511058	0.05	113.302344
5.511892	0.05	113.309375
5.512725	0.05	113.323958
5.513558	0.05	113.327604
5.514392	0.05	113.297917
5.515225	0.05	113.268880
5.516058	0.05	113.235938
5.516892	0.05	113.211849
5.517725	0.05	113.182031
5.518558	0.05	113.177734
5.519392	0.05	113.189583
5.520225	0.05	113.188802
5.521058	0.05	113.185286
5.521892	0.05	113.181120
5.522725	0.05	113.168099
5.523558	0.05	113.143750
5.524392	0.05	113.119401
5.525225	0.05	113.098177
5.526058	0.05	113.060417
5.526892	0.05	113.008203
5.527725	0.05	112.963021
5.528558	0.05	112.945703
5.529392	0.05	112.940625
5.530225	0.05	112.959115
5.531058	0.05	112.956771
5.531892	0.05	112.941797
5.532725	0.05	112.889453
5.533558	0.05	112.857422
5.534392	0.05	112.852865
5.535225	0.05	112.863151
5.536058	0.05	112.880990
5.536892	0.05	112.889714
5.537725	0.05	112.905599
5.538558	0.05	112.904427
5.539392	0.05	112.904167
5.540225	0.05	112.907813
5.541058	0.05	112.909766
5.541892	0.05	112.898958
5.542725	0.05	112.891927
5.543558	0.05	112.901302
5.544392	0.05	112.896875
5.545225	0.05	112.864974
5.546058	0.05	112.836198
5.546892	0.05	112.814193
5.547725	0.05	112.800521
5.548558	0.05	112.776432
5.549392	0.05	112.765885
5.550225	0.05	112.776432
5.551058	0.05	112.776563
5.551892	0.05	112.785417
5.552725	0.05	112.789323
5.553558	0.05	112.807161
5.554392	0.05	112.806901
5.555225	0.05	112.800651
5.556058	0.05	112.794271
5.556892	0.05	112.779036
5.557725	0.05	112.763542
5.558558	0.05	112.741016
5.559392	0.05	112.725130
5.560225	0.05	112.691536
5.561058	0.05	112.682161
5.561892	0.05	112.676953
5.562725	0.05	112.684766
5.563558	0.05	112.673177
5.564392	0.05	112.652214
5.565225	0.05	112.621615
5.566058	0.05	112.586328
5.566892	0.05	112.576693
5.567725	0.05	112.574740
5.568558	0.05	112.567969
5.569392	0.05	112.539323
5.570225	0.05	112.510677
5.571058	0.05	112.489323
5.571892	0.05	112.466276
5.572725	0.05	112.452604
5.573558	0.05	112.441276
5.574392	0.05	112.432943
5.575225	0.05	112.408724
5.576058	0.05	112.369531
5.576892	0.05	112.340234
5.577725	0.05	112.331641
5.578558	0.05	112.327214
5.579392	0.05	112.344922
5.580225	0.05	112.368359
5.581058	0.05	112.380990
5.581892	0.05	112.362500
5.582725	0.05	112.318359
5.583558	0.05	112.292188
5.584392	0.05	112.287240
5.585225	0.05	112.301172
5.586058	0.05	112.319010
5.586892	0.05	112.317448
5.587725	0.05	112.299349
5.588558	0.05	112.267969
5.589392	0.05	112.252083
5.590225	0.05	112.258984
5.591058	0.05	112.278125
5.591892	0.05	112.285026
5.592725	0.05	112.266536
5.593558	0.05	112.242578
5.594392	0.05	112.229427
5.595225	0.05	112.230469
5.596058	0.05	112.253125
5.596892	0.05	112.259505
5.597725	0.05	112.259766
5.598558	0.05	112.231901
5.599392	0.05	112.202474
5.600225	0.05	112.175130
5.601058	0.05	112.157422
5.601892	0.05	112.150911
5.602725	0.05	112.130339
5.603558	0.05	112.107292
5.604392	0.05	112.091016
5.605225	0.05	112.096094
5.606058	0.05	112.104688
5.606892	0.05	112.112630
5.607725	0.05	112.124609
5.608558	0.05	112.111328
5.609392	0.05	112.097656
5.610225	0.05	112.082031
5.611058	0.05	112.088672
5.611892	0.05	112.079557
5.612725	0.05	112.069922
5.613558	0.05	112.060807
5.614392	0.05	112.079427
5.615225	0.05	112.112630
5.616058	0.05	112.154557
5.616892	0.05	112.147917
5.617725	0.05	112.121094
5.618558	0.05	112.094010
5.619392	0.05	112.115625
5.620225	0.05	112.124740
5.621058	0.05	112.122786
5.621892	0.05	112.118099
5.622725	0.05	112.132292
5.623558	0.05	112.167188
5.624392	0.05	112.162109
5.625225	0.05	112.138672
5.626058	0.05	112.110156
5.626892	0.05	112.109375
5.627725	0.05	112.116536
5.628558	0.05	112.112500
5.629392	0.05	112.103906
5.630225	0.05	112.103646
5.631058	0.05	112.098958
5.631892	0.05	112.094661
5.632725	0.05	112.082552
5.633558	0.05	112.057031
5.634392	0.05	112.022005
5.635225	0.05	111.989714
5.636058	0.05	111.989323
5.636892	0.05	111.997135
5.637725	0.05	112.028385
5.638558	0.05	112.068359
5.639392	0.05	112.107292
5.640225	0.05	112.118229
5.641058	0.05	112.081771
5.641892	0.05	112.045703
5.642725	0.05	112.002995
5.643558	0.05	111.969010
5.644392	0.05	111.925651
5.645225	0.05	111.906120
5.646058	0.05	111.885286
5.646892	0.05	111.869401
5.647725	0.05	111.843880
5.648558	0.05	111.828516
5.649392	0.05	111.827214
5.650225	0.05	111.827865
5.651058	0.05	111.827995
5.651892	0.05	111.827995
5.652725	0.05	111.825260
5.653558	0.05	111.817318
5.654392	0.05	111.799609
5.655225	0.05	111.769271
5.656058	0.05	111.760807
5.656892	0.05	111.754297
5.657725	0.05	111.759505
5.658558	0.05	111.778776
5.659392	0.05	111.795443
5.660225	0.05	111.799219
5.661058	0.05	111.788932
5.661892	0.05	111.770703
5.662725	0.05	111.783984
5.663558	0.05	111.790234
5.664392	0.05	111.800651
5.665225	0.05	111.779167
5.666058	0.05	111.749479
5.666892	0.05	111.737109
5.667725	0.05	111.738151
5.668558	0.05	111.760807
5.669392	0.05	111.794531
5.670225	0.05	111.837500
5.671058	0.05	111.868359
5.671892	0.05	111.885677
5.672725	0.05	111.900781
5.673558	0.05	111.900781
5.674392	0.05	111.911979
5.675225	0.05	111.903906
5.676058	0.05	111.903125
5.676892	0.05	111.879427
5.677725	0.05	111.875391
